user,rating_bucket,attempts,solved,solve_rate,user_avg_rating,target_bucket,target
Marckess,3400,19,19,1.0,1747.07,1600,0
MateoCV,800,602,602,1.0,1487.2,1400,0
MateoCV,1000,271,271,1.0,1487.2,1400,0
MateoCV,1200,298,298,1.0,1487.2,1400,0
MateoCV,1400,286,285,0.9965,1487.2,1400,1
MateoCV,1600,289,287,0.9931,1487.2,1400,0
MateoCV,1800,277,270,0.9747,1487.2,1400,0
MateoCV,2000,223,219,0.9821,1487.2,1400,0
MateoCV,2200,192,174,0.9062,1487.2,1400,0
MateoCV,2400,158,139,0.8797,1487.2,1400,0
MateoCV,2600,52,42,0.8077,1487.2,1400,0
MateoCV,2800,24,13,0.5417,1487.2,1400,0
MateoCV,3000,7,2,0.2857,1487.2,1400,0
MateoCV,3200,1,0,0.0,1487.2,1400,0
MattTheNub,800,261,259,0.9923,1649.36,1600,0
MattTheNub,1000,122,121,0.9918,1649.36,1600,0
MattTheNub,1200,130,126,0.9692,1649.36,1600,0
MattTheNub,1400,114,110,0.9649,1649.36,1600,0
MattTheNub,1600,143,131,0.9161,1649.36,1600,1
MattTheNub,1800,141,128,0.9078,1649.36,1600,0
MattTheNub,2000,86,73,0.8488,1649.36,1600,0
MattTheNub,2200,136,123,0.9044,1649.36,1600,0
MattTheNub,2400,197,164,0.8325,1649.36,1600,0
MattTheNub,2600,90,70,0.7778,1649.36,1600,0
MattTheNub,2800,22,20,0.9091,1649.36,1600,0
MattTheNub,3000,4,2,0.5,1649.36,1600,0
MattTheNub,3400,1,0,0.0,1649.36,1600,0
Maxduan,800,252,249,0.9881,1724.3,1600,0
Maxduan,1000,105,102,0.9714,1724.3,1600,0
Maxduan,1200,117,113,0.9658,1724.3,1600,0
Maxduan,1400,80,78,0.975,1724.3,1600,0
Maxduan,1600,98,88,0.898,1724.3,1600,1
Maxduan,1800,141,132,0.9362,1724.3,1600,0
Maxduan,2000,187,173,0.9251,1724.3,1600,0
Maxduan,2200,227,220,0.9692,1724.3,1600,0
Maxduan,2400,166,160,0.9639,1724.3,1600,0
Maxduan,2600,39,37,0.9487,1724.3,1600,0
Maxduan,2800,23,20,0.8696,1724.3,1600,0
Maxduan,3000,7,7,1.0,1724.3,1600,0
Maxduan,3200,4,4,1.0,1724.3,1600,0
MayankSavaliya,800,351,339,0.9658,1365.53,1200,0
MayankSavaliya,1000,194,184,0.9485,1365.53,1200,0
MayankSavaliya,1200,180,165,0.9167,1365.53,1200,1
MayankSavaliya,1400,145,131,0.9034,1365.53,1200,0
MayankSavaliya,1600,143,127,0.8881,1365.53,1200,0
MayankSavaliya,1800,156,130,0.8333,1365.53,1200,0
MayankSavaliya,2000,101,81,0.802,1365.53,1200,0
MayankSavaliya,2200,85,78,0.9176,1365.53,1200,0
MayankSavaliya,2400,26,21,0.8077,1365.53,1200,0
MayankSavaliya,2600,4,2,0.5,1365.53,1200,0
MayankSavaliya,2800,1,1,1.0,1365.53,1200,0
MayankSavaliya,3400,1,0,0.0,1365.53,1200,0
Michi_Numberz,800,120,118,0.9833,1392.05,1200,0
Michi_Numberz,1000,55,54,0.9818,1392.05,1200,0
Michi_Numberz,1200,61,59,0.9672,1392.05,1200,1
Michi_Numberz,1400,49,45,0.9184,1392.05,1200,0
Michi_Numberz,1600,50,48,0.96,1392.05,1200,0
Michi_Numberz,1800,49,49,1.0,1392.05,1200,0
Michi_Numberz,2000,31,28,0.9032,1392.05,1200,0
Michi_Numberz,2200,22,21,0.9545,1392.05,1200,0
Michi_Numberz,2400,11,11,1.0,1392.05,1200,0
Michi_Numberz,2600,6,5,0.8333,1392.05,1200,0
Michi_Numberz,3000,2,2,1.0,1392.05,1200,0
Mina7akim,800,524,516,0.9847,1367.65,1200,0
Mina7akim,1000,220,214,0.9727,1367.65,1200,0
Mina7akim,1200,221,217,0.9819,1367.65,1200,1
Mina7akim,1400,208,206,0.9904,1367.65,1200,0
Mina7akim,1600,229,226,0.9869,1367.65,1200,0
Mina7akim,1800,169,160,0.9467,1367.65,1200,0
Mina7akim,2000,116,105,0.9052,1367.65,1200,0
Mina7akim,2200,90,86,0.9556,1367.65,1200,0
Mina7akim,2400,51,46,0.902,1367.65,1200,0
Mina7akim,2600,17,14,0.8235,1367.65,1200,0
Mina7akim,2800,3,2,0.6667,1367.65,1200,0
Mina7akim,3400,1,1,1.0,1367.65,1200,0
Misuki,800,506,505,0.998,1708.28,1600,0
Misuki,1000,251,248,0.988,1708.28,1600,0
Misuki,1200,274,274,1.0,1708.28,1600,0
Misuki,1400,248,247,0.996,1708.28,1600,0
Misuki,1600,284,280,0.9859,1708.28,1600,1
Misuki,1800,288,285,0.9896,1708.28,1600,0
Misuki,2000,245,242,0.9878,1708.28,1600,0
Misuki,2200,243,236,0.9712,1708.28,1600,0
Misuki,2400,326,323,0.9908,1708.28,1600,0
Misuki,2600,222,219,0.9865,1708.28,1600,0
Misuki,2800,88,80,0.9091,1708.28,1600,0
Misuki,3000,20,17,0.85,1708.28,1600,0
Misuki,3200,2,1,0.5,1708.28,1600,0
Misuki,3400,2,2,1.0,1708.28,1600,0
Mitsubachi,800,180,176,0.9778,1390.55,1200,0
Mitsubachi,1000,74,71,0.9595,1390.55,1200,0
Mitsubachi,1200,71,68,0.9577,1390.55,1200,1
Mitsubachi,1400,64,61,0.9531,1390.55,1200,0
Mitsubachi,1600,82,75,0.9146,1390.55,1200,0
Mitsubachi,1800,62,50,0.8065,1390.55,1200,0
Mitsubachi,2000,50,46,0.92,1390.55,1200,0
Mitsubachi,2200,36,26,0.7222,1390.55,1200,0
Mitsubachi,2400,20,18,0.9,1390.55,1200,0
Mitsubachi,2600,10,7,0.7,1390.55,1200,0
Mitsubachi,2800,3,2,0.6667,1390.55,1200,0
Mitsubachi,3000,4,3,0.75,1390.55,1200,0
Mitsubachi,3200,1,0,0.0,1390.55,1200,0
MoSooN,800,259,253,0.9768,1164.76,1000,0
MoSooN,1000,94,91,0.9681,1164.76,1000,1
MoSooN,1200,95,93,0.9789,1164.76,1000,0
MoSooN,1400,79,71,0.8987,1164.76,1000,0
MoSooN,1600,47,40,0.8511,1164.76,1000,0
MoSooN,1800,52,40,0.7692,1164.76,1000,0
MoSooN,2000,19,11,0.5789,1164.76,1000,0
MoSooN,2200,16,9,0.5625,1164.76,1000,0
MoSooN,2400,7,5,0.7143,1164.76,1000,0
More,800,249,249,1.0,1474.34,1400,0
More,1000,110,110,1.0,1474.34,1400,0
More,1200,118,118,1.0,1474.34,1400,0
More,1400,102,102,1.0,1474.34,1400,1
More,1600,101,101,1.0,1474.34,1400,0
More,1800,114,114,1.0,1474.34,1400,0
More,2000,91,88,0.967,1474.34,1400,0
More,2200,81,77,0.9506,1474.34,1400,0
More,2400,44,37,0.8409,1474.34,1400,0
More,2600,17,15,0.8824,1474.34,1400,0
More,2800,10,9,0.9,1474.34,1400,0
More,3000,3,1,0.3333,1474.34,1400,0
More,3400,1,0,0.0,1474.34,1400,0
MrAndria,800,438,429,0.9795,1363.41,1200,0
MrAndria,1000,200,191,0.955,1363.41,1200,0
MrAndria,1200,194,183,0.9433,1363.41,1200,1
MrAndria,1400,175,164,0.9371,1363.41,1200,0
MrAndria,1600,170,157,0.9235,1363.41,1200,0
MrAndria,1800,149,126,0.8456,1363.41,1200,0
MrAndria,2000,118,103,0.8729,1363.41,1200,0
MrAndria,2200,77,65,0.8442,1363.41,1200,0
MrAndria,2400,45,33,0.7333,1363.41,1200,0
MrAndria,2600,24,20,0.8333,1363.41,1200,0
MrAndria,2800,4,2,0.5,1363.41,1200,0
MrAndria,3000,2,0,0.0,1363.41,1200,0
MrAndria,3200,2,0,0.0,1363.41,1200,0
MrAndria,3400,2,0,0.0,1363.41,1200,0
MrPython,800,172,169,0.9826,1461.62,1400,0
MrPython,1000,69,69,1.0,1461.62,1400,0
MrPython,1200,80,79,0.9875,1461.62,1400,0
MrPython,1400,68,66,0.9706,1461.62,1400,1
MrPython,1600,71,69,0.9718,1461.62,1400,0
MrPython,1800,68,63,0.9265,1461.62,1400,0
MrPython,2000,55,48,0.8727,1461.62,1400,0
MrPython,2200,49,43,0.8776,1461.62,1400,0
MrPython,2400,31,26,0.8387,1461.62,1400,0
MrPython,2600,12,11,0.9167,1461.62,1400,0
MrPython,2800,7,5,0.7143,1461.62,1400,0
MrPython,3000,4,4,1.0,1461.62,1400,0
MrPython,3200,2,2,1.0,1461.62,1400,0
Mr_Turtle_,800,324,321,0.9907,1302.69,1200,0
Mr_Turtle_,1000,138,129,0.9348,1302.69,1200,0
Mr_Turtle_,1200,139,131,0.9424,1302.69,1200,1
Mr_Turtle_,1400,116,107,0.9224,1302.69,1200,0
Mr_Turtle_,1600,138,116,0.8406,1302.69,1200,0
Mr_Turtle_,1800,120,97,0.8083,1302.69,1200,0
Mr_Turtle_,2000,81,67,0.8272,1302.69,1200,0
Mr_Turtle_,2200,49,29,0.5918,1302.69,1200,0
Mr_Turtle_,2400,7,2,0.2857,1302.69,1200,0
Mr_Turtle_,2600,6,3,0.5,1302.69,1200,0
Mr_Turtle_,2800,3,2,0.6667,1302.69,1200,0
Musa_82FaGm,800,125,118,0.944,987.43,800,1
Musa_82FaGm,1000,29,29,1.0,987.43,800,0
Musa_82FaGm,1200,12,10,0.8333,987.43,800,0
Musa_82FaGm,1400,3,3,1.0,987.43,800,0
Musa_82FaGm,1600,5,4,0.8,987.43,800,0
Musa_82FaGm,1800,8,3,0.375,987.43,800,0
Musa_82FaGm,2000,3,3,1.0,987.43,800,0
Musa_82FaGm,2200,3,3,1.0,987.43,800,0
Musa_82FaGm,2400,1,0,0.0,987.43,800,0
Musa_82FaGm,2600,2,1,0.5,987.43,800,0
Musa_82FaGm,2800,2,1,0.5,987.43,800,0
MvKaio,800,550,548,0.9964,1430.46,1400,0
MvKaio,1000,268,263,0.9813,1430.46,1400,0
MvKaio,1200,245,236,0.9633,1430.46,1400,0
MvKaio,1400,242,228,0.9421,1430.46,1400,1
MvKaio,1600,260,252,0.9692,1430.46,1400,0
MvKaio,1800,217,201,0.9263,1430.46,1400,0
MvKaio,2000,174,157,0.9023,1430.46,1400,0
MvKaio,2200,129,114,0.8837,1430.46,1400,0
MvKaio,2400,97,75,0.7732,1430.46,1400,0
MvKaio,2600,27,21,0.7778,1430.46,1400,0
MvKaio,2800,20,14,0.7,1430.46,1400,0
MvKaio,3000,10,7,0.7,1430.46,1400,0
MvKaio,3200,4,2,0.5,1430.46,1400,0
MvKaio,3400,3,3,1.0,1430.46,1400,0
NabilaZaraWidyana,800,52,52,1.0,1347.72,1200,0
NabilaZaraWidyana,1000,32,32,1.0,1347.72,1200,0
NabilaZaraWidyana,1200,40,40,1.0,1347.72,1200,1
NabilaZaraWidyana,1400,21,20,0.9524,1347.72,1200,0
NabilaZaraWidyana,1600,13,12,0.9231,1347.72,1200,0
NabilaZaraWidyana,1800,15,14,0.9333,1347.72,1200,0
NabilaZaraWidyana,2000,7,6,0.8571,1347.72,1200,0
NabilaZaraWidyana,2200,5,4,0.8,1347.72,1200,0
NabilaZaraWidyana,2400,10,8,0.8,1347.72,1200,0
NabilaZaraWidyana,2600,10,8,0.8,1347.72,1200,0
NabilaZaraWidyana,2800,1,1,1.0,1347.72,1200,0
NabilaZaraWidyana,3400,2,0,0.0,1347.72,1200,0
Nachia,800,128,128,1.0,1796.28,1600,0
Nachia,1000,55,55,1.0,1796.28,1600,0
Nachia,1200,91,91,1.0,1796.28,1600,0
Nachia,1400,68,67,0.9853,1796.28,1600,0
Nachia,1600,82,82,1.0,1796.28,1600,1
Nachia,1800,96,96,1.0,1796.28,1600,0
Nachia,2000,89,89,1.0,1796.28,1600,0
Nachia,2200,62,60,0.9677,1796.28,1600,0
Nachia,2400,58,54,0.931,1796.28,1600,0
Nachia,2600,43,38,0.8837,1796.28,1600,0
Nachia,2800,40,37,0.925,1796.28,1600,0
Nachia,3000,34,32,0.9412,1796.28,1600,0
Nachia,3200,12,11,0.9167,1796.28,1600,0
Nachia,3400,22,20,0.9091,1796.28,1600,0
Namine,800,87,87,1.0,1717.01,1600,0
Namine,1000,33,30,0.9091,1717.01,1600,0
Namine,1200,40,36,0.9,1717.01,1600,0
Namine,1400,39,37,0.9487,1717.01,1600,0
Namine,1600,43,39,0.907,1717.01,1600,1
Namine,1800,52,48,0.9231,1717.01,1600,0
Namine,2000,56,43,0.7679,1717.01,1600,0
Namine,2200,83,75,0.9036,1717.01,1600,0
Namine,2400,71,67,0.9437,1717.01,1600,0
Namine,2600,24,20,0.8333,1717.01,1600,0
Namine,2800,3,0,0.0,1717.01,1600,0
Namine,3000,1,0,0.0,1717.01,1600,0
NanYan,800,19,19,1.0,1371.93,1200,0
NanYan,1000,6,6,1.0,1371.93,1200,0
NanYan,1200,7,7,1.0,1371.93,1200,1
NanYan,1400,5,5,1.0,1371.93,1200,0
NanYan,1600,5,5,1.0,1371.93,1200,0
NanYan,1800,6,6,1.0,1371.93,1200,0
NanYan,2000,2,2,1.0,1371.93,1200,0
NanYan,2200,2,2,1.0,1371.93,1200,0
NanYan,2400,3,3,1.0,1371.93,1200,0
NanYan,2600,2,2,1.0,1371.93,1200,0
Nanani,800,213,212,0.9953,1514.49,1400,0
Nanani,1000,107,104,0.972,1514.49,1400,0
Nanani,1200,88,85,0.9659,1514.49,1400,0
Nanani,1400,78,76,0.9744,1514.49,1400,1
Nanani,1600,112,107,0.9554,1514.49,1400,0
Nanani,1800,101,94,0.9307,1514.49,1400,0
Nanani,2000,102,95,0.9314,1514.49,1400,0
Nanani,2200,65,61,0.9385,1514.49,1400,0
Nanani,2400,43,41,0.9535,1514.49,1400,0
Nanani,2600,24,22,0.9167,1514.49,1400,0
Nanani,2800,11,10,0.9091,1514.49,1400,0
Nanani,3000,5,3,0.6,1514.49,1400,0
Nanani,3200,2,1,0.5,1514.49,1400,0
Natsuzora,800,87,87,1.0,1498.5,1400,0
Natsuzora,1000,37,37,1.0,1498.5,1400,0
Natsuzora,1200,53,51,0.9623,1498.5,1400,0
Natsuzora,1400,44,43,0.9773,1498.5,1400,1
Natsuzora,1600,44,43,0.9773,1498.5,1400,0
Natsuzora,1800,53,50,0.9434,1498.5,1400,0
Natsuzora,2000,49,40,0.8163,1498.5,1400,0
Natsuzora,2200,30,27,0.9,1498.5,1400,0
Natsuzora,2400,29,18,0.6207,1498.5,1400,0
Natsuzora,2600,7,4,0.5714,1498.5,1400,0
Natsuzora,3000,1,1,1.0,1498.5,1400,0
Neil_Qian,800,46,46,1.0,1984.05,1800,0
Neil_Qian,1000,21,21,1.0,1984.05,1800,0
Neil_Qian,1200,25,24,0.96,1984.05,1800,0
Neil_Qian,1400,25,25,1.0,1984.05,1800,0
Neil_Qian,1600,28,27,0.9643,1984.05,1800,0
Neil_Qian,1800,44,41,0.9318,1984.05,1800,1
Neil_Qian,2000,58,52,0.8966,1984.05,1800,0
Neil_Qian,2200,46,44,0.9565,1984.05,1800,0
Neil_Qian,2400,50,50,1.0,1984.05,1800,0
Neil_Qian,2600,35,33,0.9429,1984.05,1800,0
Neil_Qian,2800,33,33,1.0,1984.05,1800,0
Neil_Qian,3000,12,12,1.0,1984.05,1800,0
Neil_Qian,3200,8,8,1.0,1984.05,1800,0
Neil_Qian,3400,4,4,1.0,1984.05,1800,0
NetFriendMutsumi,800,19,19,1.0,1432.86,1400,0
NetFriendMutsumi,1000,9,9,1.0,1432.86,1400,0
NetFriendMutsumi,1200,8,8,1.0,1432.86,1400,0
NetFriendMutsumi,1400,4,4,1.0,1432.86,1400,1
NetFriendMutsumi,1600,9,9,1.0,1432.86,1400,0
NetFriendMutsumi,1800,5,5,1.0,1432.86,1400,0
NetFriendMutsumi,2000,8,8,1.0,1432.86,1400,0
NetFriendMutsumi,2200,6,4,0.6667,1432.86,1400,0
NetFriendMutsumi,2400,4,4,1.0,1432.86,1400,0
Network_Error,800,87,86,0.9885,2168.76,2000,0
Network_Error,1000,35,34,0.9714,2168.76,2000,0
Network_Error,1200,46,46,1.0,2168.76,2000,0
Network_Error,1400,46,44,0.9565,2168.76,2000,0
Network_Error,1600,54,50,0.9259,2168.76,2000,0
Network_Error,1800,62,60,0.9677,2168.76,2000,0
Network_Error,2000,57,55,0.9649,2168.76,2000,1
Network_Error,2200,55,51,0.9273,2168.76,2000,0
Network_Error,2400,85,82,0.9647,2168.76,2000,0
Network_Error,2600,74,73,0.9865,2168.76,2000,0
Network_Error,2800,74,72,0.973,2168.76,2000,0
Network_Error,3000,66,65,0.9848,2168.76,2000,0
Network_Error,3200,54,53,0.9815,2168.76,2000,0
Network_Error,3400,43,42,0.9767,2168.76,2000,0
NickMish,800,61,61,1.0,1798.92,1600,0
NickMish,1000,27,27,1.0,1798.92,1600,0
NickMish,1200,31,30,0.9677,1798.92,1600,0
NickMish,1400,27,27,1.0,1798.92,1600,0
NickMish,1600,31,31,1.0,1798.92,1600,1
NickMish,1800,39,39,1.0,1798.92,1600,0
NickMish,2000,34,34,1.0,1798.92,1600,0
NickMish,2200,33,33,1.0,1798.92,1600,0
NickMish,2400,27,27,1.0,1798.92,1600,0
NickMish,2600,21,21,1.0,1798.92,1600,0
NickMish,2800,23,23,1.0,1798.92,1600,0
NickMish,3000,12,9,0.75,1798.92,1600,0
NickMish,3200,8,7,0.875,1798.92,1600,0
NickMish,3400,3,2,0.6667,1798.92,1600,0
Nika_Tamliani,800,613,608,0.9918,1536.77,1400,0
Nika_Tamliani,1000,336,330,0.9821,1536.77,1400,0
Nika_Tamliani,1200,342,342,1.0,1536.77,1400,0
Nika_Tamliani,1400,334,329,0.985,1536.77,1400,1
Nika_Tamliani,1600,345,328,0.9507,1536.77,1400,0
Nika_Tamliani,1800,346,326,0.9422,1536.77,1400,0
Nika_Tamliani,2000,265,249,0.9396,1536.77,1400,0
Nika_Tamliani,2200,225,209,0.9289,1536.77,1400,0
Nika_Tamliani,2400,222,204,0.9189,1536.77,1400,0
Nika_Tamliani,2600,92,81,0.8804,1536.77,1400,0
Nika_Tamliani,2800,25,18,0.72,1536.77,1400,0
Nika_Tamliani,3000,8,5,0.625,1536.77,1400,0
Nika_Tamliani,3200,3,1,0.3333,1536.77,1400,0
Nikrien,800,114,113,0.9912,1347.13,1200,0
Nikrien,1000,44,42,0.9545,1347.13,1200,0
Nikrien,1200,36,33,0.9167,1347.13,1200,1
Nikrien,1400,33,31,0.9394,1347.13,1200,0
Nikrien,1600,27,17,0.6296,1347.13,1200,0
Nikrien,1800,38,29,0.7632,1347.13,1200,0
Nikrien,2000,23,14,0.6087,1347.13,1200,0
Nikrien,2200,19,11,0.5789,1347.13,1200,0
Nikrien,2400,17,9,0.5294,1347.13,1200,0
Nikrien,2600,9,4,0.4444,1347.13,1200,0
Nikrien,2800,11,5,0.4545,1347.13,1200,0
Nikrien,3000,2,2,1.0,1347.13,1200,0
Nikrien,3200,3,2,0.6667,1347.13,1200,0
Nikrien,3400,2,2,1.0,1347.13,1200,0
Noobish_Monk,800,290,286,0.9862,1772.6,1600,0
Noobish_Monk,1000,113,110,0.9735,1772.6,1600,0
Noobish_Monk,1200,138,136,0.9855,1772.6,1600,0
Noobish_Monk,1400,133,126,0.9474,1772.6,1600,0
Noobish_Monk,1600,145,137,0.9448,1772.6,1600,1
Noobish_Monk,1800,219,200,0.9132,1772.6,1600,0
Noobish_Monk,2000,197,177,0.8985,1772.6,1600,0
Noobish_Monk,2200,198,184,0.9293,1772.6,1600,0
Noobish_Monk,2400,165,154,0.9333,1772.6,1600,0
Noobish_Monk,2600,103,96,0.932,1772.6,1600,0
Noobish_Monk,2800,62,57,0.9194,1772.6,1600,0
Noobish_Monk,3000,33,27,0.8182,1772.6,1600,0
Noobish_Monk,3200,20,18,0.9,1772.6,1600,0
Noobish_Monk,3400,12,11,0.9167,1772.6,1600,0
NotDWT,800,234,234,1.0,1388.74,1200,0
NotDWT,1000,105,104,0.9905,1388.74,1200,0
NotDWT,1200,104,103,0.9904,1388.74,1200,1
NotDWT,1400,85,84,0.9882,1388.74,1200,0
NotDWT,1600,85,83,0.9765,1388.74,1200,0
NotDWT,1800,92,87,0.9457,1388.74,1200,0
NotDWT,2000,60,55,0.9167,1388.74,1200,0
NotDWT,2200,42,38,0.9048,1388.74,1200,0
NotDWT,2400,26,18,0.6923,1388.74,1200,0
NotDWT,2600,13,12,0.9231,1388.74,1200,0
NotDWT,2800,3,2,0.6667,1388.74,1200,0
NotDWT,3000,5,4,0.8,1388.74,1200,0
NotDWT,3400,2,2,1.0,1388.74,1200,0
NotNanYan,800,15,15,1.0,1355.56,1200,0
NotNanYan,1000,5,5,1.0,1355.56,1200,0
NotNanYan,1200,8,8,1.0,1355.56,1200,1
NotNanYan,1400,3,3,1.0,1355.56,1200,0
NotNanYan,1600,5,4,0.8,1355.56,1200,0
NotNanYan,1800,2,2,1.0,1355.56,1200,0
NotNanYan,2000,3,3,1.0,1355.56,1200,0
NotNanYan,2200,2,2,1.0,1355.56,1200,0
NotNanYan,2600,3,2,0.6667,1355.56,1200,0
NotNanYan,2800,1,1,1.0,1355.56,1200,0
NotOnlySuccess,800,113,113,1.0,1574.85,1400,0
NotOnlySuccess,1000,68,68,1.0,1574.85,1400,0
NotOnlySuccess,1200,76,74,0.9737,1574.85,1400,0
NotOnlySuccess,1400,63,63,1.0,1574.85,1400,1
NotOnlySuccess,1600,69,67,0.971,1574.85,1400,0
NotOnlySuccess,1800,102,99,0.9706,1574.85,1400,0
NotOnlySuccess,2000,63,57,0.9048,1574.85,1400,0
NotOnlySuccess,2200,48,41,0.8542,1574.85,1400,0
NotOnlySuccess,2400,42,38,0.9048,1574.85,1400,0
NotOnlySuccess,2600,18,16,0.8889,1574.85,1400,0
NotOnlySuccess,2800,7,6,0.8571,1574.85,1400,0
NotOnlySuccess,3000,6,5,0.8333,1574.85,1400,0
NotOnlySuccess,3200,2,1,0.5,1574.85,1400,0
Nrtusea,800,28,28,1.0,1756.46,1600,0
Nrtusea,1000,17,17,1.0,1756.46,1600,0
Nrtusea,1200,18,18,1.0,1756.46,1600,0
Nrtusea,1400,17,17,1.0,1756.46,1600,0
Nrtusea,1600,160,160,1.0,1756.46,1600,1
Nrtusea,1800,90,90,1.0,1756.46,1600,0
Nrtusea,2000,33,30,0.9091,1756.46,1600,0
Nrtusea,2200,32,31,0.9688,1756.46,1600,0
Nrtusea,2400,27,27,1.0,1756.46,1600,0
Nrtusea,2600,18,16,0.8889,1756.46,1600,0
Nrtusea,2800,5,5,1.0,1756.46,1600,0
Nrtusea,3000,2,2,1.0,1756.46,1600,0
Ns6Juruo,800,78,75,0.9615,1907.45,1800,0
Ns6Juruo,1000,45,43,0.9556,1907.45,1800,0
Ns6Juruo,1200,35,34,0.9714,1907.45,1800,0
Ns6Juruo,1400,30,28,0.9333,1907.45,1800,0
Ns6Juruo,1600,33,32,0.9697,1907.45,1800,0
Ns6Juruo,1800,37,35,0.9459,1907.45,1800,1
Ns6Juruo,2000,31,29,0.9355,1907.45,1800,0
Ns6Juruo,2200,43,41,0.9535,1907.45,1800,0
Ns6Juruo,2400,46,45,0.9783,1907.45,1800,0
Ns6Juruo,2600,42,42,1.0,1907.45,1800,0
Ns6Juruo,2800,29,28,0.9655,1907.45,1800,0
Ns6Juruo,3000,27,27,1.0,1907.45,1800,0
Ns6Juruo,3200,16,16,1.0,1907.45,1800,0
Ns6Juruo,3400,8,8,1.0,1907.45,1800,0
Nyaan,800,157,156,0.9936,1792.96,1600,0
Nyaan,1000,70,68,0.9714,1792.96,1600,0
Nyaan,1200,93,93,1.0,1792.96,1600,0
Nyaan,1400,107,106,0.9907,1792.96,1600,0
Nyaan,1600,114,111,0.9737,1792.96,1600,1
Nyaan,1800,118,115,0.9746,1792.96,1600,0
Nyaan,2000,106,103,0.9717,1792.96,1600,0
Nyaan,2200,95,90,0.9474,1792.96,1600,0
Nyaan,2400,103,88,0.8544,1792.96,1600,0
Nyaan,2600,62,47,0.7581,1792.96,1600,0
Nyaan,2800,55,45,0.8182,1792.96,1600,0
Nyaan,3000,28,21,0.75,1792.96,1600,0
Nyaan,3200,32,21,0.6562,1792.96,1600,0
Nyaan,3400,20,16,0.8,1792.96,1600,0
OG_Matveychick1,800,623,610,0.9791,1587.69,1400,0
OG_Matveychick1,1000,255,240,0.9412,1587.69,1400,0
OG_Matveychick1,1200,261,247,0.9464,1587.69,1400,0
OG_Matveychick1,1400,224,207,0.9241,1587.69,1400,1
OG_Matveychick1,1600,253,234,0.9249,1587.69,1400,0
OG_Matveychick1,1800,272,245,0.9007,1587.69,1400,0
OG_Matveychick1,2000,245,223,0.9102,1587.69,1400,0
OG_Matveychick1,2200,238,216,0.9076,1587.69,1400,0
OG_Matveychick1,2400,216,204,0.9444,1587.69,1400,0
OG_Matveychick1,2600,125,112,0.896,1587.69,1400,0
OG_Matveychick1,2800,55,48,0.8727,1587.69,1400,0
OG_Matveychick1,3000,12,11,0.9167,1587.69,1400,0
OG_Matveychick1,3200,6,6,1.0,1587.69,1400,0
OG_Matveychick1,3400,5,5,1.0,1587.69,1400,0
OIer_kzc,800,89,88,0.9888,1797.75,1600,0
OIer_kzc,1000,45,44,0.9778,1797.75,1600,0
OIer_kzc,1200,40,38,0.95,1797.75,1600,0
OIer_kzc,1400,46,43,0.9348,1797.75,1600,0
OIer_kzc,1600,64,64,1.0,1797.75,1600,1
OIer_kzc,1800,55,54,0.9818,1797.75,1600,0
OIer_kzc,2000,63,58,0.9206,1797.75,1600,0
OIer_kzc,2200,54,54,1.0,1797.75,1600,0
OIer_kzc,2400,55,52,0.9455,1797.75,1600,0
OIer_kzc,2600,38,33,0.8684,1797.75,1600,0
OIer_kzc,2800,34,26,0.7647,1797.75,1600,0
OIer_kzc,3000,17,12,0.7059,1797.75,1600,0
OIer_kzc,3200,12,10,0.8333,1797.75,1600,0
OIer_kzc,3400,3,2,0.6667,1797.75,1600,0
ORzyzRO,800,124,124,1.0,2117.76,2000,0
ORzyzRO,1000,36,33,0.9167,2117.76,2000,0
ORzyzRO,1200,50,50,1.0,2117.76,2000,0
ORzyzRO,1400,54,50,0.9259,2117.76,2000,0
ORzyzRO,1600,55,51,0.9273,2117.76,2000,0
ORzyzRO,1800,74,71,0.9595,2117.76,2000,0
ORzyzRO,2000,83,83,1.0,2117.76,2000,1
ORzyzRO,2200,115,110,0.9565,2117.76,2000,0
ORzyzRO,2400,143,135,0.9441,2117.76,2000,0
ORzyzRO,2600,102,97,0.951,2117.76,2000,0
ORzyzRO,2800,88,78,0.8864,2117.76,2000,0
ORzyzRO,3000,65,62,0.9538,2117.76,2000,0
ORzyzRO,3200,36,32,0.8889,2117.76,2000,0
ORzyzRO,3400,45,43,0.9556,2117.76,2000,0
OdtreeKing,800,21,21,1.0,1942.45,1800,0
OdtreeKing,1000,10,10,1.0,1942.45,1800,0
OdtreeKing,1200,16,16,1.0,1942.45,1800,0
OdtreeKing,1400,13,13,1.0,1942.45,1800,0
OdtreeKing,1600,14,14,1.0,1942.45,1800,0
OdtreeKing,1800,25,25,1.0,1942.45,1800,1
OdtreeKing,2000,25,21,0.84,1942.45,1800,0
OdtreeKing,2200,29,29,1.0,1942.45,1800,0
OdtreeKing,2400,26,24,0.9231,1942.45,1800,0
OdtreeKing,2600,21,19,0.9048,1942.45,1800,0
OdtreeKing,2800,16,15,0.9375,1942.45,1800,0
OdtreeKing,3000,5,4,0.8,1942.45,1800,0
OdtreeKing,3200,1,1,1.0,1942.45,1800,0
OneCyborg,800,42,38,0.9048,1412.61,1400,0
OneCyborg,1000,15,13,0.8667,1412.61,1400,0
OneCyborg,1200,17,15,0.8824,1412.61,1400,0
OneCyborg,1400,12,9,0.75,1412.61,1400,1
OneCyborg,1600,13,10,0.7692,1412.61,1400,0
